Product,Style,Unit_Price
748,B,109.17
748,C,112.45
748,D,115.82
748,E,119.29
748,F,122.87
748,G,126.56
748,H,130.36
749,A,23.34
749,B,24.04
749,C,24.76
749,D,25.5
749,E,26.27
749,F,27.06
749,G,27.87
749,H,28.71
750,A,847.07
750,B,872.48
750,C,898.65
750,D,925.61
750,E,953.38
750,F,981.98
750,G,1011.44
750,H,1041.78
751,A,39.01
751,B,40.18
751,C,41.39
751,D,42.63
751,E,43.91
751,F,45.23
751,G,46.59
751,H,47.99
752,A,962.77
752,B,991.65
752,C,1021.4
752,D,1052.04
752,E,1083.6
752,F,1116.11
752,G,1149.59
752,H,1184.08
753,A,162.13
753,B,166.99
753,C,172
753,D,177.16
753,E,182.47
753,F,187.94
753,G,193.58
753,H,199.39
754,A,447.74
754,B,461.17
754,C,475.01
754,D,489.26
754,E,503.94
754,F,519.06
754,G,534.63
754,H,550.67
755,A,350.64
755,B,361.16
755,C,371.99
755,D,383.15
755,E,394.64
755,F,406.48
755,G,418.67
755,H,431.23
756,A,169.74
756,B,174.83
756,C,180.07
756,D,185.47
756,E,191.03
756,F,196.76
756,G,202.66
756,H,208.74
757,A,617.8
757,B,636.33
757,C,655.42
757,D,675.08
757,E,695.33
757,F,716.19
757,G,737.68
757,H,759.81
758,A,633.96
758,B,652.98
758,C,672.57
758,D,692.75
758,E,713.53
758,F,734.94
758,G,756.99
758,H,779.7
759,A,210.1
759,B,216.4
759,C,222.89
759,D,229.58
759,E,236.47
759,F,243.56
759,G,250.87
759,H,258.4
760,A,697.71
760,B,718.64
760,C,740.2
760,D,762.41
760,E,785.28
760,F,808.84
760,G,833.11
760,H,858.1
761,A,219.91
761,B,226.51
761,C,233.31
761,D,240.31
761,E,247.52
761,F,254.95
761,G,262.6
761,H,270.48
762,A,202.67
762,B,208.75
762,C,215.01
762,D,221.46
762,E,228.1
762,F,234.94
762,G,241.99
762,H,249.25
763,A,214.05
763,B,220.47
763,C,227.08
763,D,233.89
763,E,240.91
763,F,248.14
763,G,255.58
763,H,263.25
764,A,698.37
764,B,719.32
764,C,740.9
764,D,763.13
764,E,786.02
764,F,809.6
764,G,833.89
764,H,858.91
765,A,168.82
765,B,173.88
765,C,179.1
765,D,184.47
765,E,190
765,F,195.7
765,G,201.57
765,H,207.62
766,A,744.83
766,B,767.17
766,C,790.19
766,D,813.9
766,E,838.32
766,F,863.47
766,G,889.37
766,H,916.05
767,A,902.18
767,B,929.25
767,C,957.13
767,D,985.84
767,E,1015.42
767,F,1045.88
767,G,1077.26
767,H,1109.58
768,A,605.69
768,B,623.86
768,C,642.58
768,D,661.86
768,E,681.72
768,F,702.17
768,G,723.24
768,H,744.94
769,A,799.7
769,B,823.69
769,C,848.4
769,D,873.85
769,E,900.07
769,F,927.07
769,G,954.88
769,H,983.53
770,A,620.6
770,B,639.22
770,C,658.4
770,D,678.15
770,E,698.49
770,F,719.44
770,G,741.02
770,H,763.25
771,A,336.56
771,B,346.66
771,C,357.06
771,D,367.77
771,E,378.8
771,F,390.16
771,G,401.86
771,H,413.92
772,A,238.9
772,B,246.07
772,C,253.45
772,D,261.05
772,E,268.88
772,F,276.95
772,G,285.26
772,H,293.82
773,A,943.18
773,B,971.48
773,C,1000.62
773,D,1030.64
773,E,1061.56
773,F,1093.41
773,G,1126.21
773,H,1160
774,A,618.03
774,B,636.57
774,C,655.67
774,D,675.34
774,E,695.6
774,F,716.47
774,G,737.96
774,H,760.1
775,A,211.88
775,B,218.24
775,C,224.79
775,D,231.53
775,E,238.48
775,F,245.63
775,G,253
775,H,260.59
776,A,999.44
776,B,1029.42
776,C,1060.3
776,D,1092.11
776,E,1124.87
776,F,1158.62
776,G,1193.38
776,H,1229.18
777,A,326.74
777,B,336.54
777,C,346.64
777,D,357.04
777,E,367.75
777,F,378.78
777,G,390.14
777,H,401.84
778,A,881.8
778,B,908.25
778,C,935.5
778,D,963.57
778,E,992.48
778,F,1022.25
778,G,1052.92
778,H,1084.51
779,A,526.38
779,B,542.17
779,C,558.44
779,D,575.19
779,E,592.45
779,F,610.22
779,G,628.53
779,H,647.39
780,A,75.34
780,B,77.6
780,C,79.93
780,D,82.33
780,E,84.8
780,F,87.34
780,G,89.96
780,H,92.66
781,A,984.51
781,B,1014.05
781,C,1044.47
781,D,1075.8
781,E,1108.07
781,F,1141.31
781,G,1175.55
781,H,1210.82
782,A,682.6
782,B,703.08
782,C,724.17
782,D,745.9
782,E,768.28
782,F,791.33
782,G,815.07
782,H,839.52
783,A,219.84
783,B,226.44
783,C,233.23
783,D,240.23
783,E,247.44
783,F,254.86
783,G,262.51
783,H,270.39
784,A,865.02
784,B,890.97
784,C,917.7
784,D,945.23
784,E,973.59
784,F,1002.8
784,G,1032.88
784,H,1063.87
785,A,907.84
785,B,935.08
785,C,963.13
785,D,992.02
785,E,1021.78
785,F,1052.43
785,G,1084
785,H,1116.52
786,A,615.9
786,B,634.38
786,C,653.41
786,D,673.01
786,E,693.2
786,F,714
786,G,735.42
786,H,757.48
787,A,115.5
787,B,118.97
787,C,122.54
787,D,126.22
787,E,130.01
787,F,133.91
787,G,137.93
787,H,142.07
788,A,505.4
788,B,520.56
788,C,536.18
788,D,552.27
788,E,568.84
788,F,585.91
788,G,603.49
788,H,621.59
789,A,949.1
789,B,977.57
789,C,1006.9
789,D,1037.11
789,E,1068.22
789,F,1100.27
789,G,1133.28
789,H,1167.28
790,A,22.67
790,B,23.35
790,C,24.05
790,D,24.77
790,E,25.51
790,F,26.28
790,G,27.07
790,H,27.88
791,A,336.1
791,B,346.18
791,C,356.57
791,D,367.27
791,E,378.29
791,F,389.64
791,G,401.33
791,H,413.37
792,A,769.73
792,B,792.82
792,C,816.6
792,D,841.1
792,E,866.33
792,F,892.32
792,G,919.09
792,H,946.66
793,A,71.92
793,B,74.08
793,C,76.3
793,D,78.59
793,E,80.95
793,F,83.38
793,G,85.88
793,H,88.46
794,A,285.71
794,B,294.28
794,C,303.11
794,D,312.2
794,E,321.57
794,F,331.22
794,G,341.16
794,H,351.39
795,A,339.85
795,B,350.05
795,C,360.55
795,D,371.37
795,E,382.51
795,F,393.99
795,G,405.81
795,H,417.98
796,A,601.8
796,B,619.85
796,C,638.45
796,D,657.6
796,E,677.33
796,F,697.65
796,G,718.58
796,H,740.14
797,A,802.59
797,B,826.67
797,C,851.47
797,D,877.01
797,E,903.32
797,F,930.42
797,G,958.33
797,H,987.08
798,A,124.58
798,B,128.32
798,C,132.17
798,D,136.14
798,E,140.22
798,F,144.43
798,G,148.76
798,H,153.22
799,A,812.14
799,B,836.5
799,C,861.6
799,D,887.45
799,E,914.07
799,F,941.49
799,G,969.73
799,H,998.82
800,A,182.91
800,B,188.4
800,C,194.05
800,D,199.87
800,E,205.87
800,F,212.05
800,G,218.41
800,H,224.96
801,A,59.78
801,B,61.57
801,C,63.42
801,D,65.32
801,E,67.28
801,F,69.3
801,G,71.38
801,H,73.52
802,A,276.92
802,B,285.23
802,C,293.79
802,D,302.6
802,E,311.68
802,F,321.03
802,G,330.66
802,H,340.58
803,A,780.23
803,B,803.64
803,C,827.75
803,D,852.58
803,E,878.16
803,F,904.5
803,G,931.64
803,H,959.59
804,A,164.27
804,B,169.2
804,C,174.28
804,D,179.51
804,E,184.9
804,F,190.45
804,G,196.16
804,H,202.04
805,A,814.55
805,B,838.99
805,C,864.16
805,D,890.08
805,E,916.78
805,F,944.28
805,G,972.61
805,H,1001.79
806,A,567.63
806,B,584.66
806,C,602.2
806,D,620.27
806,E,638.88
806,F,658.05
806,G,677.79
806,H,698.12
807,A,192.65
807,B,198.43
807,C,204.38
807,D,210.51
807,E,216.83
807,F,223.33
807,G,230.03
807,H,236.93
808,A,564.93
808,B,581.88
808,C,599.34
808,D,617.32
808,E,635.84
808,F,654.92
808,G,674.57
808,H,694.81
809,A,611.02
809,B,629.35
809,C,648.23
809,D,667.68
809,E,687.71
809,F,708.34
809,G,729.59
809,H,751.48
810,A,925.66
810,B,953.43
810,C,982.03
810,D,1011.49
810,E,1041.83
810,F,1073.08
810,G,1105.27
810,H,1138.43
811,A,275.57
811,B,283.84
811,C,292.36
811,D,301.13
811,E,310.16
811,F,319.46
811,G,329.04
811,H,338.91
812,A,302.68
812,B,311.76
812,C,321.11
812,D,330.74
812,E,340.66
812,F,350.88
812,G,361.41
812,H,372.25
813,A,137.64
813,B,141.77
813,C,146.02
813,D,150.4
813,E,154.91
813,F,159.56
813,G,164.35
813,H,169.28
814,A,875.37
814,B,901.63
814,C,928.68
814,D,956.54
814,E,985.24
814,F,1014.8
814,G,1045.24
814,H,1076.6
815,A,323.95
815,B,333.67
815,C,343.68
815,D,353.99
815,E,364.61
815,F,375.55
815,G,386.82
815,H,398.42
816,A,804.49
816,B,828.62
816,C,853.48
816,D,879.08
816,E,905.45
816,F,932.61
816,G,960.59
816,H,989.41
817,A,504.54
817,B,519.68
817,C,535.27
817,D,551.33
817,E,567.87
817,F,584.91
817,G,602.46
817,H,620.53
818,A,209.51
818,B,215.8
818,C,222.27
818,D,228.94
818,E,235.81
818,F,242.88
818,G,250.17
818,H,257.68
819,A,317.34
819,B,326.86
819,C,336.67
819,D,346.77
819,E,357.17
819,F,367.89
819,G,378.93
819,H,390.3
820,A,880.73
820,B,907.15
820,C,934.36
820,D,962.39
820,E,991.26
820,F,1021
820,G,1051.63
820,H,1083.18
821,A,699.06
821,B,720.03
821,C,741.63
821,D,763.88
821,E,786.8
821,F,810.4
821,G,834.71
821,H,859.75
822,A,171.42
822,B,176.56
822,C,181.86
822,D,187.32
822,E,192.94
822,F,198.73
822,G,204.69
822,H,210.83
823,A,871.17
823,B,897.31
823,C,924.23
823,D,951.96
823,E,980.52
823,F,1009.94
823,G,1040.24
823,H,1071.45
824,A,735.74
824,B,757.81
824,C,780.54
824,D,803.96
824,E,828.08
824,F,852.92
824,G,878.51
824,H,904.87
825,A,251.81
825,B,259.36
825,C,267.14
825,D,275.15
825,E,283.4
825,F,291.9
825,G,300.66
825,H,309.68
826,A,452.46
826,B,466.03
826,C,480.01
826,D,494.41
826,E,509.24
826,F,524.52
826,G,540.26
826,H,556.47
827,A,922.32
827,B,949.99
827,C,978.49
827,D,1007.84
827,E,1038.08
827,F,1069.22
827,G,1101.3
827,H,1134.34
828,A,131.09
828,B,135.02
828,C,139.07
828,D,143.24
828,E,147.54
828,F,151.97
828,G,156.53
828,H,161.23
829,A,364.43
829,B,375.36
829,C,386.62
829,D,398.22
829,E,410.17
829,F,422.48
829,G,435.15
829,H,448.2
830,A,620.27
830,B,638.88
830,C,658.05
830,D,677.79
830,E,698.12
830,F,719.06
830,G,740.63
830,H,762.85
831,A,469.72
831,B,483.81
831,C,498.32
831,D,513.27
831,E,528.67
831,F,544.53
831,G,560.87
831,H,577.7
832,A,440.17
832,B,453.38
832,C,466.98
832,D,480.99
832,E,495.42
832,F,510.28
832,G,525.59
832,H,541.36
833,A,599.7
833,B,617.69
833,C,636.22
833,D,655.31
833,E,674.97
833,F,695.22
833,G,716.08
833,H,737.56
834,A,237.01
834,B,244.12
834,C,251.44
834,D,258.98
834,E,266.75
834,F,274.75
834,G,282.99
834,H,291.48
835,A,56.53
835,B,58.23
835,C,59.98
835,D,61.78
835,E,63.63
835,F,65.54
835,G,67.51
835,H,69.54
836,A,808.23
836,B,832.48
836,C,857.45
836,D,883.17
836,E,909.67
836,F,936.96
836,G,965.07
836,H,994.02
837,A,164.51
837,B,169.45
837,C,174.53
837,D,179.77
837,E,185.16
837,F,190.71
837,G,196.43
837,H,202.32
838,A,710.99
838,B,732.32
838,C,754.29
838,D,776.92
838,E,800.23
838,F,824.24
838,G,848.97
838,H,874.44
839,A,147.87
839,B,152.31
839,C,156.88
839,D,161.59
839,E,166.44
839,F,171.43
839,G,176.57
839,H,181.87
840,A,877.66
840,B,903.99
840,C,931.11
840,D,959.04
840,E,987.81
840,F,1017.44
840,G,1047.96
840,H,1079.4
841,A,984.18
841,B,1013.71
841,C,1044.12
841,D,1075.44
841,E,1107.7
841,F,1140.93
841,G,1175.16
841,H,1210.41
842,A,634.3
842,B,653.33
842,C,672.93
842,D,693.12
842,E,713.91
842,F,735.33
842,G,757.39
842,H,780.11
843,A,386.27
843,B,397.86
843,C,409.8
843,D,422.09
843,E,434.75
843,F,447.79
843,G,461.22
843,H,475.06
844,A,329.04
844,B,338.91
844,C,349.08
844,D,359.55
844,E,370.34
844,F,381.45
844,G,392.89
844,H,404.68
845,A,895.89
845,B,922.77
845,C,950.45
845,D,978.96
845,E,1008.33
845,F,1038.58
845,G,1069.74
845,H,1101.83
846,A,280.96
846,B,289.39
846,C,298.07
846,D,307.01
846,E,316.22
846,F,325.71
846,G,335.48
846,H,345.54
847,A,190.42
847,B,196.13
847,C,202.01
847,D,208.07
847,E,214.31
847,F,220.74
847,G,227.36
847,H,234.18
848,A,808.64
848,B,832.9
848,C,857.89
848,D,883.63
848,E,910.14
848,F,937.44
848,G,965.56
848,H,994.53
849,A,982.15
849,B,1011.61
849,C,1041.96
849,D,1073.22
849,E,1105.42
849,F,1138.58
849,G,1172.74
849,H,1207.92
850,A,215.61
850,B,222.08
850,C,228.74
850,D,235.6
850,E,242.67
850,F,249.95
850,G,257.45
850,H,265.17
851,A,988.46
851,B,1018.11
851,C,1048.65
851,D,1080.11
851,E,1112.51
851,F,1145.89
851,G,1180.27
851,H,1215.68
852,A,596.03
852,B,613.91
852,C,632.33
852,D,651.3
852,E,670.84
852,F,690.97
852,G,711.7
852,H,733.05
853,A,473.4
853,B,487.6
853,C,502.23
853,D,517.3
853,E,532.82
853,F,548.8
853,G,565.26
853,H,582.22
854,A,21.51
854,B,22.16
854,C,22.82
854,D,23.5
854,E,24.21
854,F,24.94
854,G,25.69
854,H,26.46
855,A,671.37
855,B,691.51
855,C,712.26
855,D,733.63
855,E,755.64
855,F,778.31
855,G,801.66
855,H,825.71
856,A,882.05
856,B,908.51
856,C,935.77
856,D,963.84
856,E,992.76
856,F,1022.54
856,G,1053.22
856,H,1084.82
857,A,651.87
857,B,671.43
857,C,691.57
857,D,712.32
857,E,733.69
857,F,755.7
857,G,778.37
857,H,801.72
858,A,948.72
858,B,977.18
858,C,1006.5
858,D,1036.7
858,E,1067.8
858,F,1099.83
858,G,1132.82
858,H,1166.8
859,A,949.72
859,B,978.21
859,C,1007.56
859,D,1037.79
859,E,1068.92
859,F,1100.99
859,G,1134.02
859,H,1168.04
860,A,546.64
860,B,563.04
860,C,579.93
860,D,597.33
860,E,615.25
860,F,633.71
860,G,652.72
860,H,672.3
861,A,38.77
861,B,39.93
861,C,41.13
861,D,42.36
861,E,43.63
861,F,44.94
861,G,46.29
861,H,47.68
862,A,722.66
862,B,744.34
862,C,766.67
862,D,789.67
862,E,813.36
862,F,837.76
862,G,862.89
862,H,888.78
863,A,179.24
863,B,184.62
863,C,190.16
863,D,195.86
863,E,201.74
863,F,207.79
863,G,214.02
863,H,220.44
864,A,467.33
864,B,481.35
864,C,495.79
864,D,510.66
864,E,525.98
864,F,541.76
864,G,558.01
864,H,574.75
865,A,506.74
865,B,521.94
865,C,537.6
865,D,553.73
865,E,570.34
865,F,587.45
865,G,605.07
865,H,623.22
866,A,919.84
866,B,947.44
866,C,975.86
866,D,1005.14
866,E,1035.29
866,F,1066.35
866,G,1098.34
866,H,1131.29
867,A,934.78
867,B,962.82
867,C,991.7
867,D,1021.45
867,E,1052.09
867,F,1083.65
867,G,1116.16
867,H,1149.64
868,A,264.1
868,B,272.02
868,C,280.18
868,D,288.59
868,E,297.25
868,F,306.17
868,G,315.36
868,H,324.82
869,A,259.13
869,B,266.9
869,C,274.91
869,D,283.16
869,E,291.65
869,F,300.4
869,G,309.41
869,H,318.69
870,A,684.77
870,B,705.31
870,C,726.47
870,D,748.26
870,E,770.71
870,F,793.83
870,G,817.64
870,H,842.17
871,A,997.61
871,B,1027.54
871,C,1058.37
871,D,1090.12
871,E,1122.82
871,F,1156.5
871,G,1191.2
871,H,1226.94
872,A,56.77
872,B,58.47
872,C,60.22
872,D,62.03
872,E,63.89
872,F,65.81
872,G,67.78
872,H,69.81
873,A,539.52
873,B,555.71
873,C,572.38
873,D,589.55
873,E,607.24
873,F,625.46
873,G,644.22
873,H,663.55
874,A,129.86
874,B,133.76
874,C,137.77
874,D,141.9
874,E,146.16
874,F,150.54
874,G,155.06
874,H,159.71
875,A,324.63
875,B,334.37
875,C,344.4
875,D,354.73
875,E,365.37
875,F,376.33
875,G,387.62
875,H,399.25
876,A,380.2
876,B,391.61
876,C,403.36
876,D,415.46
876,E,427.92
876,F,440.76
876,G,453.98
876,H,467.6
877,A,342.73
877,B,353.01
877,C,363.6
877,D,374.51
877,E,385.75
877,F,397.32
877,G,409.24
877,H,421.52
878,A,801.23
878,B,825.27
878,C,850.03
878,D,875.53
878,E,901.8
878,F,928.85
878,G,956.72
878,H,985.42
879,A,199.06
879,B,205.03
879,C,211.18
879,D,217.52
879,E,224.05
879,F,230.77
879,G,237.69
879,H,244.82
880,A,108.87
880,B,112.14
880,C,115.5
880,D,118.97
880,E,122.54
880,F,126.22
880,G,130.01
880,H,133.91
881,A,450.02
881,B,463.52
881,C,477.43
881,D,491.75
881,E,506.5
881,F,521.7
881,G,537.35
881,H,553.47
882,A,971.79
882,B,1000.94
882,C,1030.97
882,D,1061.9
882,E,1093.76
882,F,1126.57
882,G,1160.37
882,H,1195.18
883,A,525.58
883,B,541.35
883,C,557.59
883,D,574.32
883,E,591.55
883,F,609.3
883,G,627.58
883,H,646.41
884,A,740.38
884,B,762.59
884,C,785.47
884,D,809.03
884,E,833.3
884,F,858.3
884,G,884.05
884,H,910.57
885,A,13.17
885,B,13.57
885,C,13.98
885,D,14.4
885,E,14.83
885,F,15.27
885,G,15.73
885,H,16.2
886,A,566.16
886,B,583.14
886,C,600.63
886,D,618.65
886,E,637.21
886,F,656.33
886,G,676.02
886,H,696.3
887,A,542.32
887,B,558.59
887,C,575.35
887,D,592.61
887,E,610.39
887,F,628.7
887,G,647.56
887,H,666.99
888,A,481.28
888,B,495.72
888,C,510.59
888,D,525.91
888,E,541.69
888,F,557.94
888,G,574.68
888,H,591.92
889,A,883.81
889,B,910.32
889,C,937.63
889,D,965.76
889,E,994.73
889,F,1024.57
889,G,1055.31
889,H,1086.97
890,A,429.98
890,B,442.88
890,C,456.17
890,D,469.86
890,E,483.96
890,F,498.48
890,G,513.43
890,H,528.83
891,A,991.07
891,B,1020.8
891,C,1051.42
891,D,1082.96
891,E,1115.45
891,F,1148.91
891,G,1183.38
891,H,1218.88
892,A,108.48
892,B,111.73
892,C,115.08
892,D,118.53
892,E,122.09
892,F,125.75
892,G,129.52
892,H,133.41
893,A,541.59
893,B,557.84
893,C,574.58
893,D,591.82
893,E,609.57
893,F,627.86
893,G,646.7
893,H,666.1
894,A,724.14
894,B,745.86
894,C,768.24
894,D,791.29
894,E,815.03
894,F,839.48
894,G,864.66
894,H,890.6
895,A,516.01
895,B,531.49
895,C,547.43
895,D,563.85
895,E,580.77
895,F,598.19
895,G,616.14
895,H,634.62
896,A,57.75
896,B,59.48
896,C,61.26
896,D,63.1
896,E,64.99
896,F,66.94
896,G,68.95
896,H,71.02
897,A,235.04
897,B,242.09
897,C,249.35
897,D,256.83
897,E,264.53
897,F,272.47
897,G,280.64
897,H,289.06
898,A,576.56
898,B,593.86
898,C,611.68
898,D,630.03
898,E,648.93
898,F,668.4
898,G,688.45
898,H,709.1
899,A,193.32
899,B,199.12
899,C,205.09
899,D,211.24
899,E,217.58
899,F,224.11
899,G,230.83
899,H,237.75
900,A,361.25
900,B,372.09
900,C,383.25
900,D,394.75
900,E,406.59
900,F,418.79
900,G,431.35
900,H,444.29
901,A,834.95
901,B,860
901,C,885.8
901,D,912.37
901,E,939.74
901,F,967.93
901,G,996.97
901,H,1026.88
902,A,489.08
902,B,503.75
902,C,518.86
902,D,534.43
902,E,550.46
902,F,566.97
902,G,583.98
902,H,601.5
903,A,308.46
903,B,317.71
903,C,327.24
903,D,337.06
903,E,347.17
903,F,357.59
903,G,368.32
903,H,379.37
904,A,637.86
904,B,657
904,C,676.71
904,D,697.01
904,E,717.92
904,F,739.46
904,G,761.64
904,H,784.49
905,A,217.83
905,B,224.36
905,C,231.09
905,D,238.02
905,E,245.16
905,F,252.51
905,G,260.09
905,H,267.89
906,A,905.2
906,B,932.36
906,C,960.33
906,D,989.14
906,E,1018.81
906,F,1049.37
906,G,1080.85
906,H,1113.28
907,A,192.52
907,B,198.3
907,C,204.25
907,D,210.38
907,E,216.69
907,F,223.19
907,G,229.89
907,H,236.79
908,A,631.51
908,B,650.46
908,C,669.97
908,D,690.07
908,E,710.77
908,F,732.09
908,G,754.05
908,H,776.67
909,A,815.56
909,B,840.03
909,C,865.23
909,D,891.19
909,E,917.93
909,F,945.47
909,G,973.83
909,H,1003.04
910,A,26.27
910,B,27.06
910,C,27.87
910,D,28.71
910,E,29.57
910,F,30.46
910,G,31.37
910,H,32.31
911,A,870.33
911,B,896.44
911,C,923.33
911,D,951.03
911,E,979.56
911,F,1008.95
911,G,1039.22
911,H,1070.4
912,A,692.13
912,B,712.89
912,C,734.28
912,D,756.31
912,E,779
912,F,802.37
912,G,826.44
912,H,851.23
913,A,747.27
913,B,769.69
913,C,792.78
913,D,816.56
913,E,841.06
913,F,866.29
913,G,892.28
913,H,919.05
914,A,149.82
914,B,154.31
914,C,158.94
914,D,163.71
914,E,168.62
914,F,173.68
914,G,178.89
914,H,184.26
915,A,410.65
915,B,422.97
915,C,435.66
915,D,448.73
915,E,462.19
915,F,476.06
915,G,490.34
915,H,505.05
916,A,512.78
916,B,528.16
916,C,544
916,D,560.32
916,E,577.13
916,F,594.44
916,G,612.27
916,H,630.64
917,A,550.27
917,B,566.78
917,C,583.78
917,D,601.29
917,E,619.33
917,F,637.91
917,G,657.05
917,H,676.76
918,A,429.51
918,B,442.4
918,C,455.67
918,D,469.34
918,E,483.42
918,F,497.92
918,G,512.86
918,H,528.25
919,A,515.51
919,B,530.98
919,C,546.91
919,D,563.32
919,E,580.22
919,F,597.63
919,G,615.56
919,H,634.03
920,A,711.48
920,B,732.82
920,C,754.8
920,D,777.44
920,E,800.76
920,F,824.78
920,G,849.52
920,H,875.01
921,A,822.96
921,B,847.65
921,C,873.08
921,D,899.27
921,E,926.25
921,F,954.04
921,G,982.66
921,H,1012.14
922,A,677.35
922,B,697.67
922,C,718.6
922,D,740.16
922,E,762.36
922,F,785.23
922,G,808.79
922,H,833.05
923,A,942.58
923,B,970.86
923,C,999.99
923,D,1029.99
923,E,1060.89
923,F,1092.72
923,G,1125.5
923,H,1159.27
924,A,455.68
924,B,469.35
924,C,483.43
924,D,497.93
924,E,512.87
924,F,528.26
924,G,544.11
924,H,560.43
925,A,299.27
925,B,308.25
925,C,317.5
925,D,327.03
925,E,336.84
925,F,346.95
925,G,357.36
925,H,368.08
926,A,298.95
926,B,307.92
926,C,317.16
926,D,326.67
926,E,336.47
926,F,346.56
926,G,356.96
926,H,367.67
927,A,811.16
927,B,835.49
927,C,860.55
927,D,886.37
927,E,912.96
927,F,940.35
927,G,968.56
927,H,997.62
928,A,868.13
928,B,894.17
928,C,921
928,D,948.63
928,E,977.09
928,F,1006.4
928,G,1036.59
928,H,1067.69
929,A,726.61
929,B,748.41
929,C,770.86
929,D,793.99
929,E,817.81
929,F,842.34
929,G,867.61
929,H,893.64
930,A,451.4
930,B,464.94
930,C,478.89
930,D,493.26
930,E,508.06
930,F,523.3
930,G,539
930,H,555.17
931,A,308.01
931,B,317.25
931,C,326.77
931,D,336.57
931,E,346.67
931,F,357.07
931,G,367.78
931,H,378.81
932,A,745.82
932,B,768.19
932,C,791.24
932,D,814.98
932,E,839.43
932,F,864.61
932,G,890.55
932,H,917.27
933,A,146.95
933,B,151.36
933,C,155.9
933,D,160.58
933,E,165.4
933,F,170.36
933,G,175.47
933,H,180.73
934,A,384.95
934,B,396.5
934,C,408.4
934,D,420.65
934,E,433.27
934,F,446.27
934,G,459.66
934,H,473.45
935,A,187.88
935,B,193.52
935,C,199.33
935,D,205.31
935,E,211.47
935,F,217.81
935,G,224.34
935,H,231.07
936,A,326.56
936,B,336.36
936,C,346.45
936,D,356.84
936,E,367.55
936,F,378.58
936,G,389.94
936,H,401.64
937,A,320.4
937,B,330.01
937,C,339.91
937,D,350.11
937,E,360.61
937,F,371.43
937,G,382.57
937,H,394.05
938,A,394.06
938,B,405.88
938,C,418.06
938,D,430.6
938,E,443.52
938,F,456.83
938,G,470.53
938,H,484.65
939,A,114.51
939,B,117.95
939,C,121.49
939,D,125.13
939,E,128.88
939,F,132.75
939,G,136.73
939,H,140.83
940,A,601.97
940,B,620.03
940,C,638.63
940,D,657.79
940,E,677.52
940,F,697.85
940,G,718.79
940,H,740.35
941,A,982.59
941,B,1012.07
941,C,1042.43
941,D,1073.7
941,E,1105.91
941,F,1139.09
941,G,1173.26
941,H,1208.46
942,A,12.69
942,B,13.07
942,C,13.46
942,D,13.86
942,E,14.28
942,F,14.71
942,G,15.15
942,H,15.6
943,A,792.19
943,B,815.96
943,C,840.44
943,D,865.65
943,E,891.62
943,F,918.37
943,G,945.92
943,H,974.3
944,A,871.39
944,B,897.53
944,C,924.46
944,D,952.19
944,E,980.76
944,F,1010.18
944,G,1040.49
944,H,1071.7
945,A,743.56
945,B,765.87
945,C,788.85
945,D,812.52
945,E,836.9
945,F,862.01
945,G,887.87
945,H,914.51
946,A,634.25
946,B,653.28
946,C,672.88
946,D,693.07
946,E,713.86
946,F,735.28
946,G,757.34
946,H,780.06
947,A,256.22
947,B,263.91
947,C,271.83
947,D,279.98
947,E,288.38
947,F,297.03
947,G,305.94
947,H,315.12
948,A,776.71
948,B,800.01
948,C,824.01
948,D,848.73
948,E,874.19
948,F,900.42
948,G,927.43
948,H,955.25
949,A,577.52
949,B,594.85
949,C,612.7
949,D,631.08
949,E,650.01
949,F,669.51
949,G,689.6
949,H,710.29
950,A,382.84
950,B,394.33
950,C,406.16
950,D,418.34
950,E,430.89
950,F,443.82
950,G,457.13
950,H,470.84
951,A,266.45
951,B,274.44
951,C,282.67
951,D,291.15
951,E,299.88
951,F,308.88
951,G,318.15
951,H,327.69
952,A,847.01
952,B,872.42
952,C,898.59
952,D,925.55
952,E,953.32
952,F,981.92
952,G,1011.38
952,H,1041.72
953,A,54.48
953,B,56.11
953,C,57.79
953,D,59.52
953,E,61.31
953,F,63.15
953,G,65.04
953,H,66.99
954,A,139.07
954,B,143.24
954,C,147.54
954,D,151.97
954,E,156.53
954,F,161.23
954,G,166.07
954,H,171.05
955,A,237.96
955,B,245.1
955,C,252.45
955,D,260.02
955,E,267.82
955,F,275.85
955,G,284.13
955,H,292.65
956,A,954.51
956,B,983.15
956,C,1012.64
956,D,1043.02
956,E,1074.31
956,F,1106.54
956,G,1139.74
956,H,1173.93
957,A,113.81
957,B,117.22
957,C,120.74
957,D,124.36
957,E,128.09
957,F,131.93
957,G,135.89
957,H,139.97
958,A,588.88
958,B,606.55
958,C,624.75
958,D,643.49
958,E,662.79
958,F,682.67
958,G,703.15
958,H,724.24
959,A,386.92
959,B,398.53
959,C,410.49
959,D,422.8
959,E,435.48
959,F,448.54
959,G,462
959,H,475.86
960,A,19.71
960,B,20.3
960,C,20.91
960,D,21.54
960,E,22.19
960,F,22.86
960,G,23.55
960,H,24.26
961,A,362.9
961,B,373.79
961,C,385
961,D,396.55
961,E,408.45
961,F,420.7
961,G,433.32
961,H,446.32
962,A,330.11
962,B,340.01
962,C,350.21
962,D,360.72
962,E,371.54
962,F,382.69
962,G,394.17
962,H,406
963,A,870.23
963,B,896.34
963,C,923.23
963,D,950.93
963,E,979.46
963,F,1008.84
963,G,1039.11
963,H,1070.28
964,A,283.32
964,B,291.82
